PredictionDate;MatchDate;LeagueId;Round;Home;Away;Score;Band;MatchStatus;HG;AG;Goals;Over25;BTTS;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion;HomeSourceLeagueId;AwaySourceLeagueId;CompetitionGroup
2026-08-08;2026-08-08;Latvia_NakotnesLiga;16;Alberts JDFS;Riga FC 2;58.1;MEDIA;FINAL;2;0;2;KO;KO;Ranking gap: 0.030 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.80/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70;0.6;20.0;;;18.0;9.0;10.5;;;;2.0.dev1;Latvia_NakotnesLiga;Latvia_NakotnesLiga;
2026-08-08;2026-08-08;Latvia_NakotnesLiga;16;Marupe;Leevon PPK;57.58;MEDIA;FINAL;0;1;1;KO;KO;Ranking gap: 0.104 | Attacco casa: 1.73/gara | Difesa trasferta subisce: 1.27/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.90;2.08;17.33;;;12.67;12.0;13.5;;;;2.0.dev1;Latvia_NakotnesLiga;Latvia_NakotnesLiga;
2026-08-08;2026-08-08;Lithuania_ILyga;21;Atmosfera;Siauliai 2;57.49;MEDIA;FINAL;1;1;2;KO;OK;Ranking gap: 0.190 | Attacco casa: 1.65/gara | Difesa trasferta subisce: 2.22/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.60;3.8;16.47;;;22.22;6.0;9.0;;;;2.0.dev1;Lithuania_ILyga;Lithuania_ILyga;
2026-08-08;2026-08-08;Bolivia_DivisionProfesional;19;Tomayapo;Real Oruro;57.39;MEDIA;FINAL;1;2;3;OK;OK;Ranking gap: 0.033 | Attacco casa: 0.92/gara | Difesa trasferta subisce: 2.62/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.90;0.66;9.23;;;25.0;9.0;13.5;;;;2.0.dev1;Bolivia_DivisionProfesional;Bolivia_DivisionProfesional;
2026-08-08;2026-08-08;Norway_2ndDivision_Group1;15;Notodden;Sandviken;57.26;MEDIA;FINAL;1;0;1;KO;KO;Ranking gap: 0.145 | Attacco casa: 1.50/gara | Difesa trasferta subisce: 2.29/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.70;2.9;15.0;;;22.86;6.0;10.5;;;;2.0.dev1;Norway_2ndDivision_Group1;Norway_2ndDivision_Group1;
2026-08-08;2026-08-08;Norway_3rdDivision_Group3;15;Forde;Brann 2;56.58;MEDIA;FINAL;7;0;7;OK;KO;Ranking gap: 0.097 | Attacco casa: 1.64/gara | Difesa trasferta subisce: 1.57/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.80;1.94;16.43;;;15.71;10.5;12.0;;;;2.0.dev1;Norway_3rdDivision_Group3;Norway_3rdDivision_Group3;
2026-08-08;2026-08-08;Iceland_Division_2;30;Dalvik/Reynir;Kari;56.45;MEDIA;FINAL;1;1;2;KO;OK;Ranking gap: 0.139 | Attacco casa: 1.60/gara | Difesa trasferta subisce: 1.67/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.80;2.78;16.0;;;16.67;9.0;12.0;;;;2.0.dev1;Iceland_Division_2;Iceland_Division_2;
2026-08-08;2026-08-08;Finland_Kakkonen_GroupB;17;EBK;EPS;56.15;MEDIA;FINAL;1;5;6;OK;OK;Ranking gap: 0.166 | Attacco casa: 1.50/gara | Difesa trasferta subisce: 1.53/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.80;3.32;15.0;;;15.33;10.5;12.0;;;;2.0.dev1;Finland_Kakkonen_GroupB;Finland_Kakkonen_GroupB;
2026-08-08;2026-08-08;Sweden_Superettan;20;Norrkoping;Brage;56.15;MEDIA;FINAL;3;0;3;OK;KO;Ranking gap: 0.260 | Attacco casa: 1.71/gara | Difesa trasferta subisce: 1.89/gara | Over25 casa ultime10: 0.20 | Over25 trasferta ultime10: 0.80;5.2;17.06;;;18.89;3.0;12.0;;;;2.0.dev1;Sweden_Superettan;Sweden_Superettan;
2026-08-08;2026-08-08;Finland_Kakkonen_GroupB;17;HJS;Ilves 2;56.01;MEDIA;FINAL;3;1;4;OK;OK;Ranking gap: 0.065 | Attacco casa: 1.80/gara | Difesa trasferta subisce: 1.57/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.80;1.3;18.0;;;15.71;9.0;12.0;;;;2.0.dev1;Finland_Kakkonen_GroupB;Finland_Kakkonen_GroupB;
2026-08-08;2026-08-08;Sweden_Division1_Sodra;18;Eskilsminne;Rosengard;55.99;MEDIA;FINAL;0;0;0;KO;KO;Ranking gap: 0.066 | Attacco casa: 1.67/gara | Difesa trasferta subisce: 1.40/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.80;1.32;16.67;;;14.0;12.0;12.0;;;;2.0.dev1;Sweden_Division1_Sodra;Sweden_Division1_Sodra;
2026-08-08;2026-08-08;Sweden_Division2_NorraGotaland;19;Grebbestad;IFK Skovde;55.44;MEDIA;FINAL;1;1;2;KO;OK;Ranking gap: 0.024 | Attacco casa: 1.93/gara | Difesa trasferta subisce: 1.31/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.70;0.48;19.33;;;13.12;12.0;10.5;;;;2.0.dev1;Sweden_Division2_NorraGotaland;Sweden_Division2_NorraGotaland;
2026-08-08;2026-08-08;Sweden_Division2_Norrland;16;IFK Ostersund;Kubikenborgs IF;55.09;MEDIA;FINAL;2;0;2;KO;KO;Ranking gap: 0.087 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 1.38/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70;1.74;20.0;;;13.85;9.0;10.5;;;;2.0.dev1;Sweden_Division2_Norrland;Sweden_Division2_Norrland;
2026-08-08;2026-08-08;Finland_Kakkonen_GroupB;17;P-Iirot Rauma;GrIFK;54.97;MEDIA;FINAL;2;0;2;KO;KO;Ranking gap: 0.157 | Attacco casa: 1.67/gara | Difesa trasferta subisce: 1.87/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.60;3.14;16.67;;;18.67;7.5;9.0;;;;2.0.dev1;Finland_Kakkonen_GroupB;Finland_Kakkonen_GroupB;
2026-08-08;2026-08-08;Sweden_Superettan;20;Falkenberg;Nordic United;54.82;MEDIA;FINAL;1;1;2;KO;OK;Ranking gap: 0.078 | Attacco casa: 2.06/gara | Difesa trasferta subisce: 1.47/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.30;1.56;20.56;;;14.71;13.5;4.5;;;;2.0.dev1;Sweden_Superettan;Sweden_Superettan;
2026-08-08;2026-08-08;Lithuania_Toplyga;29;Kauno Zalgiris;Hegelmann;54.7;MEDIA;FINAL;2;0;2;KO;KO;Ranking gap: 0.203 | Attacco casa: 2.05/gara | Difesa trasferta subisce: 1.67/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.50;4.06;20.48;;;16.67;6.0;7.5;;;;2.0.dev1;Lithuania_Toplyga;Lithuania_Toplyga;
2026-08-08;2026-08-08;Latvia_Virsliga;27;BFC Daugavpils;Tukums 2000;54.67;MEDIA;FINAL;2;0;2;KO;KO;Ranking gap: 0.136 | Attacco casa: 1.35/gara | Difesa trasferta subisce: 2.05/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.80;2.72;13.5;;;20.45;6.0;12.0;;;;2.0.dev1;Latvia_Virsliga;Latvia_Virsliga;
2026-08-08;2026-08-08;FaroeIslands_1Deild;19;Runavik 2;Vikingur 2;54.39;MEDIA;FINAL;1;4;5;OK;OK;Ranking gap: 0.252 | Attacco casa: 1.21/gara | Difesa trasferta subisce: 1.47/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.80;5.04;12.14;;;14.71;10.5;12.0;;;;2.0.dev1;FaroeIslands_1Deild;FaroeIslands_1Deild;
2026-08-08;2026-08-08;Sweden_Division2_Norrland;16;Storfors;Umea FF;54.11;MEDIA;FINAL;4;1;5;OK;OK;Ranking gap: 0.064 | Attacco casa: 1.17/gara | Difesa trasferta subisce: 2.17/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;1.28;11.67;;;21.67;10.5;9.0;;;;2.0.dev1;Sweden_Division2_Norrland;Sweden_Division2_Norrland;
2026-08-08;2026-08-08;Iceland_Division_1;28;Grotta;Throttur;53.95;MEDIA;FINAL;1;1;2;KO;OK;Ranking gap: 0.156 | Attacco casa: 2.13/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.90 | Over25 trasferta ultime10: 0.40;3.12;21.33;;;10.0;13.5;6.0;;;;2.0.dev1;Iceland_Division_1;Iceland_Division_1;
2026-08-08;2026-08-08;Kyrgyzstan_PremierLiga;21;Abdysh-Ata;Kyrgyzaltyn;53.7;MEDIA;FINAL;2;3;5;OK;OK;Ranking gap: 0.048 | Attacco casa: 0.82/gara | Difesa trasferta subisce: 2.65/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.80;0.96;8.24;;;25.0;7.5;12.0;;;;2.0.dev1;Kyrgyzstan_PremierLiga;Kyrgyzstan_PremierLiga;
2026-08-08;2026-08-08;Norway_3rdDivision_Group6;15;SK Gjovik-Lyn;Lillehammer;53.65;MEDIA;FINAL;0;2;2;KO;KO;Ranking gap: 0.054 | Attacco casa: 1.43/gara | Difesa trasferta subisce: 1.43/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 1.00;1.08;14.29;;;14.29;9.0;15.0;;;;2.0.dev1;Norway_3rdDivision_Group6;Norway_3rdDivision_Group6;
2026-08-08;2026-08-08;Sweden_Division2_Norrland;16;Umea FC Akademi;Friska Viljor;53.41;MEDIA;FINAL;1;1;2;KO;OK;Ranking gap: 0.037 | Attacco casa: 1.42/gara | Difesa trasferta subisce: 1.75/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.60;0.74;14.17;;;17.5;12.0;9.0;;;;2.0.dev1;Sweden_Division2_Norrland;Sweden_Division2_Norrland;
2026-08-08;2026-08-08;Iceland_Division_1;28;Njardvik;Vestri;52.67;MEDIA;FINAL;3;1;4;OK;OK;Ranking gap: 0.115 | Attacco casa: 1.41/gara | Difesa trasferta subisce: 2.12/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.50;2.3;14.12;;;21.25;7.5;7.5;;;;2.0.dev1;Iceland_Division_1;Iceland_Division_1;
2026-08-08;2026-08-08;Lithuania_ILyga;21;FK Minija;BE1 NFA;52.56;MEDIA;FINAL;3;0;3;OK;KO;Ranking gap: 0.115 | Attacco casa: 2.50/gara | Difesa trasferta subisce: 1.18/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.40;2.3;25.0;;;11.76;7.5;6.0;;;;2.0.dev1;Lithuania_ILyga;Lithuania_ILyga;
2026-08-08;2026-08-08;Norway_2ndDivision_Group1;15;Bjarg;Sotra;52.41;MEDIA;FINAL;1;3;4;OK;OK;Ranking gap: 0.110 | Attacco casa: 1.79/gara | Difesa trasferta subisce: 1.29/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;2.2;17.86;;;12.86;10.5;9.0;;;;2.0.dev1;Norway_2ndDivision_Group1;Norway_2ndDivision_Group1;
2026-08-08;2026-08-08;Sweden_Division1_Sodra;18;Utsikten;Hassleholms IF;52.29;MEDIA;FINAL;0;2;2;KO;KO;Ranking gap: 0.325 | Attacco casa: 0.80/gara | Difesa trasferta subisce: 1.53/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.70;6.5;8.0;;;15.29;12.0;10.5;;;;2.0.dev1;Sweden_Division1_Sodra;Sweden_Division1_Sodra;
2026-08-08;2026-08-08;Norway_2ndDivision_Group2;17;Trygg/Lade;Grorud;52.21;MEDIA;FINAL;0;1;1;KO;KO;Ranking gap: 0.232 | Attacco casa: 1.29/gara | Difesa trasferta subisce: 1.07/gara | Over25 casa ultime10: 1.00 | Over25 trasferta ultime10: 0.60;4.64;12.86;;;10.71;15.0;9.0;;;;2.0.dev1;Norway_2ndDivision_Group2;Norway_2ndDivision_Group2;
2026-08-08;2026-08-08;USA_MLSNextPro_EasternConference_NortheastDivision;24;Philadelphia II;Cincinnati 2;52.08;MEDIA;FINAL;2;1;3;OK;OK;Ranking gap: 0.170 | Attacco casa: 1.25/gara | Difesa trasferta subisce: 2.12/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.60;3.4;12.5;;;21.18;6.0;9.0;;;;2.0.dev1;USA_MLSNextPro_EasternConference_NortheastDivision;USA_MLSNextPro_EasternConference_NortheastDivision;
2026-08-08;2026-08-08;Norway_2ndDivision_Group2;17;Junkeren;Follo;51.95;MEDIA;FINAL;4;1;5;OK;OK;Ranking gap: 0.093 | Attacco casa: 1.29/gara | Difesa trasferta subisce: 1.92/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.50;1.86;12.86;;;19.23;10.5;7.5;;;;2.0.dev1;Norway_2ndDivision_Group2;Norway_2ndDivision_Group2;
2026-08-08;2026-08-08;Sweden_Division1_Sodra;18;Tvaaker;Atvidaberg;51.84;MEDIA;FINAL;1;2;3;OK;OK;Ranking gap: 0.069 | Attacco casa: 1.31/gara | Difesa trasferta subisce: 1.33/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.90;1.38;13.12;;;13.33;10.5;13.5;;;;2.0.dev1;Sweden_Division1_Sodra;Sweden_Division1_Sodra;
2026-08-08;2026-08-08;Finland_Ykkosliiga;21;KaPa;Ekenas;51.76;MEDIA;FINAL;0;1;1;KO;KO;Ranking gap: 0.322 | Attacco casa: 1.12/gara | Difesa trasferta subisce: 1.76/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.30;6.44;11.18;;;17.65;12.0;4.5;;;;2.0.dev1;Finland_Ykkosliiga;Finland_Ykkosliiga;
2026-08-08;2026-08-08;Bolivia_DivisionProfesional;19;The Strongest;Independiente;51.73;MEDIA;FINAL;1;2;3;OK;OK;Ranking gap: 0.148 | Attacco casa: 1.54/gara | Difesa trasferta subisce: 1.54/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.80;2.96;15.38;;;15.38;6.0;12.0;;;;2.0.dev1;Bolivia_DivisionProfesional;Bolivia_DivisionProfesional;
2026-08-08;2026-08-08;Sweden_Division2_NorraGotaland;19;Kumla;Vanersborgs IF;51.58;MEDIA;FINAL;2;1;3;OK;OK;Ranking gap: 0.079 | Attacco casa: 1.00/gara | Difesa trasferta subisce: 2.53/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.60;1.58;10.0;;;25.0;6.0;9.0;;;;2.0.dev1;Sweden_Division2_NorraGotaland;Sweden_Division2_NorraGotaland;
2026-08-08;2026-08-08;Sweden_Division1_Sodra;18;Trollhättan;Laholms;51.51;MEDIA;FINAL;0;1;1;KO;KO;Ranking gap: 0.042 | Attacco casa: 1.27/gara | Difesa trasferta subisce: 2.00/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.90;0.84;12.67;;;20.0;4.5;13.5;;;;2.0.dev1;Sweden_Division1_Sodra;Sweden_Division1_Sodra;
2026-08-08;2026-08-08;Norway_3rdDivision_Group3;15;Fyllingsdalen;Varegg;50.99;MEDIA;FINAL;0;4;4;OK;KO;Ranking gap: 0.037 | Attacco casa: 1.07/gara | Difesa trasferta subisce: 2.15/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.60;0.74;10.71;;;21.54;9.0;9.0;;;;2.0.dev1;Norway_3rdDivision_Group3;Norway_3rdDivision_Group3;
2026-08-08;2026-08-08;Norway_Eliteserien;25;Start;Fredrikstad;50.92;MEDIA;FINAL;0;1;1;KO;KO;Ranking gap: 0.096 | Attacco casa: 1.00/gara | Difesa trasferta subisce: 1.80/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.60;1.92;10.0;;;18.0;12.0;9.0;;;;2.0.dev1;Norway_Eliteserien;Norway_Eliteserien;
2026-08-08;2026-08-08;Lithuania_ILyga;21;Tauras;Neptunas;50.38;MEDIA;FINAL;0;2;2;KO;KO;Ranking gap: 0.016 | Attacco casa: 1.94/gara | Difesa trasferta subisce: 1.11/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.70;0.32;19.44;;;11.11;9.0;10.5;;;;2.0.dev1;Lithuania_ILyga;Lithuania_ILyga;
2026-08-08;2026-08-08;Sweden_Superettan;20;Ljungskile;Oddevold;50.22;MEDIA;FINAL;0;1;1;KO;KO;Ranking gap: 0.036 | Attacco casa: 1.47/gara | Difesa trasferta subisce: 1.53/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.50;0.72;14.71;;;15.29;12.0;7.5;;;;2.0.dev1;Sweden_Superettan;Sweden_Superettan;
2026-08-08;2026-08-08;Norway_2ndDivision_Group1;15;Halden;Mjondalen;50.01;MEDIA;FINAL;0;1;1;KO;KO;Ranking gap: 0.029 | Attacco casa: 1.93/gara | Difesa trasferta subisce: 1.21/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.60;0.58;19.29;;;12.14;9.0;9.0;;;;2.0.dev1;Norway_2ndDivision_Group1;Norway_2ndDivision_Group1;
2026-08-08;2026-08-08;Sweden_Division2_SodraGotaland;20;Staffanstorp United;Lilla Torg;50.01;MEDIA;FINAL;1;1;2;KO;OK;Ranking gap: 0.042 | Attacco casa: 1.73/gara | Difesa trasferta subisce: 1.53/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.40;0.84;17.33;;;15.33;10.5;6.0;;;;2.0.dev1;Sweden_Division2_SodraGotaland;Sweden_Division2_SodraGotaland;
2026-08-08;2026-08-08;Sweden_Division2_NorraSvealand;18;Angby;Gute;49.65;MEDIA;FINAL;1;0;1;KO;KO;Ranking gap: 0.141 | Attacco casa: 1.80/gara | Difesa trasferta subisce: 1.53/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.40;2.82;18.0;;;15.33;7.5;6.0;;;;2.0.dev1;Sweden_Division2_NorraSvealand;Sweden_Division2_NorraSvealand;
2026-08-08;2026-08-08;USA_MLSNextPro_EasternConference_SoutheastDivision;23;Inter Miami II;Crown Legacy;48.69;MEDIA;FINAL;0;2;2;KO;KO;Ranking gap: 0.299 | Attacco casa: 0.73/gara | Difesa trasferta subisce: 1.44/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;5.98;7.33;;;14.37;10.5;10.5;;;;2.0.dev1;USA_MLSNextPro_EasternConference_SoutheastDivision;USA_MLSNextPro_EasternConference_SoutheastDivision;
2026-08-08;2026-08-08;Norway_3rdDivision_Group6;15;Bjorkelangen;Oppsal;48.49;MEDIA;FINAL;0;1;1;KO;KO;Ranking gap: 0.228 | Attacco casa: 0.71/gara | Difesa trasferta subisce: 1.43/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.70;4.56;7.14;;;14.29;12.0;10.5;;;;2.0.dev1;Norway_3rdDivision_Group6;Norway_3rdDivision_Group6;
2026-08-08;2026-08-08;Norway_Eliteserien;25;Vålerenga;Bodo/Glimt;48.02;MEDIA;FINAL;1;2;3;OK;OK;Ranking gap: 0.199 | Attacco casa: 1.47/gara | Difesa trasferta subisce: 0.69/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.70;3.98;14.67;;;6.88;12.0;10.5;;;;2.0.dev1;Norway_Eliteserien;Norway_Eliteserien;
2026-08-08;2026-08-08;Sweden_Division1_Sodra;18;AFC Malmo;Trelleborg;47.79;MEDIA;FINAL;1;2;3;OK;OK;Ranking gap: 0.052 | Attacco casa: 2.00/gara | Difesa trasferta subisce: 0.88/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.50;1.04;20.0;;;8.75;10.5;7.5;;;;2.0.dev1;Sweden_Division1_Sodra;Sweden_Division1_Sodra;
2026-08-08;2026-08-08;Sweden_Superettan;20;Öster;Landskrona;47.45;MEDIA;FINAL;0;1;1;KO;KO;Ranking gap: 0.026 | Attacco casa: 1.62/gara | Difesa trasferta subisce: 1.12/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.50;0.52;16.25;;;11.18;12.0;7.5;;;;2.0.dev1;Sweden_Superettan;Sweden_Superettan;
2026-08-08;2026-08-08;Estonia_Esiliiga;25;Maardu;Viimsi JK;47.21;MEDIA;FINAL;1;2;3;OK;OK;Ranking gap: 0.048 | Attacco casa: 1.62/gara | Difesa trasferta subisce: 1.06/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.60;0.96;16.19;;;10.56;10.5;9.0;;;;2.0.dev1;Estonia_Esiliiga;Estonia_Esiliiga;
2026-08-08;2026-08-08;SouthKorea_KLeague1;22;Bucheon;Gwangju;46.64;MEDIA;FINAL;0;0;0;KO;KO;Ranking gap: 0.113 | Attacco casa: 1.00/gara | Difesa trasferta subisce: 2.24/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.40;2.26;10.0;;;22.38;6.0;6.0;;;;2.0.dev1;SouthKorea_KLeague1;SouthKorea_KLeague1;
2026-08-08;2026-08-08;Sweden_Division2_NorraGotaland;19;Lidkoping;Stenungsunds;46.42;MEDIA;FINAL;1;2;3;OK;OK;Ranking gap: 0.140 | Attacco casa: 1.12/gara | Difesa trasferta subisce: 1.44/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.60;2.8;11.25;;;14.37;9.0;9.0;;;;2.0.dev1;Sweden_Division2_NorraGotaland;Sweden_Division2_NorraGotaland;
2026-08-08;2026-08-08;Sweden_Allsvenskan;21;Orgryte;AIK Stockholm;46.41;MEDIA;FINAL;3;4;7;OK;OK;Ranking gap: 0.154 | Attacco casa: 1.13/gara | Difesa trasferta subisce: 1.40/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.60;3.08;11.33;;;14.0;9.0;9.0;;;;2.0.dev1;Sweden_Allsvenskan;Sweden_Allsvenskan;
2026-08-08;2026-08-08;Latvia_NakotnesLiga;16;FK Smiltene;Valmiera;46.13;MEDIA;FINAL;1;4;5;OK;OK;Ranking gap: 0.373 | Attacco casa: 1.20/gara | Difesa trasferta subisce: 0.87/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.70;7.46;12.0;;;8.67;7.5;10.5;;;;2.0.dev1;Latvia_NakotnesLiga;Latvia_NakotnesLiga;
2026-08-08;2026-08-08;Finland_Kakkonen_GroupB;17;MuSa;Abo;45.97;MEDIA;FINAL;1;2;3;OK;OK;Ranking gap: 0.507 | Attacco casa: 1.07/gara | Difesa trasferta subisce: 0.87/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.40;10.14;10.67;;;8.67;10.5;6.0;;;;2.0.dev1;Finland_Kakkonen_GroupB;Finland_Kakkonen_GroupB;
2026-08-08;2026-08-08;Sweden_Division2_SodraSvealand;16;Karlslund;Smedby;45.97;MEDIA;FINAL;1;1;2;KO;OK;Ranking gap: 0.207 | Attacco casa: 1.13/gara | Difesa trasferta subisce: 1.40/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.40;4.14;11.33;;;14.0;10.5;6.0;;;;2.0.dev1;Sweden_Division2_SodraSvealand;Sweden_Division2_SodraSvealand;
2026-08-08;2026-08-08;Sweden_Division2_VastraGotaland;19;Onsala;Boljan;45.3;MEDIA;FINAL;3;0;3;OK;KO;Ranking gap: 0.096 | Attacco casa: 1.44/gara | Difesa trasferta subisce: 1.25/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.50;1.92;14.37;;;12.5;9.0;7.5;;;;2.0.dev1;Sweden_Division2_VastraGotaland;Sweden_Division2_VastraGotaland;
2026-08-08;2026-08-08;Sweden_Division1_Sodra;18;Skövde;Lunds;44.82;BASSA;FINAL;1;1;2;KO;OK;Ranking gap: 0.191 | Attacco casa: 0.80/gara | Difesa trasferta subisce: 1.20/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.70;3.82;8.0;;;12.0;10.5;10.5;;;;2.0.dev1;Sweden_Division1_Sodra;Sweden_Division1_Sodra;
2026-08-08;2026-08-08;Sweden_Division2_SodraSvealand;16;Orebro Syr.;Forward;44.81;BASSA;FINAL;1;1;2;KO;OK;Ranking gap: 0.224 | Attacco casa: 1.07/gara | Difesa trasferta subisce: 1.47/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.70;4.48;10.67;;;14.67;4.5;10.5;;;;2.0.dev1;Sweden_Division2_SodraSvealand;Sweden_Division2_SodraSvealand;
2026-08-08;2026-08-08;Kyrgyzstan_PremierLiga;21;Aldier;Alay Osh;44.55;BASSA;FINAL;1;3;4;OK;OK;Ranking gap: 0.063 | Attacco casa: 1.41/gara | Difesa trasferta subisce: 1.12/gara | Over25 casa ultime10: 0.70 | Over25 trasferta ultime10: 0.50;1.26;14.12;;;11.18;10.5;7.5;;;;2.0.dev1;Kyrgyzstan_PremierLiga;Kyrgyzstan_PremierLiga;
2026-08-08;2026-08-08;USA_MLS;20;New England Revolution;Houston Dynamo;44.31;BASSA;FINAL;0;2;2;KO;KO;Ranking gap: 0.011 | Attacco casa: 1.65/gara | Difesa trasferta subisce: 1.41/gara | Over25 casa ultime10: 0.60 | Over25 trasferta ultime10: 0.30;0.22;16.47;;;14.12;9.0;4.5;;;;2.0.dev1;USA_MLS;USA_MLS;
2026-08-08;2026-08-08;Sweden_Division1_Norra;18;Jarfalla;Karlstad;43.51;BASSA;FINAL;1;4;5;OK;OK;Ranking gap: 0.242 | Attacco casa: 1.40/gara | Difesa trasferta subisce: 0.67/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.40;4.84;14.0;;;6.67;12.0;6.0;;;;2.0.dev1;Sweden_Division1_Norra;Sweden_Division1_Norra;
2026-08-08;2026-08-08;Latvia_NakotnesLiga;16;JFK Ventspils;Super Nova 2;43.39;BASSA;FINAL;0;2;2;KO;KO;Ranking gap: 0.128 | Attacco casa: 1.20/gara | Difesa trasferta subisce: 1.53/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.40;2.56;12.0;;;15.33;7.5;6.0;;;;2.0.dev1;Latvia_NakotnesLiga;Latvia_NakotnesLiga;
2026-08-08;2026-08-08;SouthKorea_KLeague1;22;Pohang;Ulsan HD;43.25;BASSA;FINAL;0;2;2;KO;KO;Ranking gap: 0.147 | Attacco casa: 0.95/gara | Difesa trasferta subisce: 1.43/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.70;2.94;9.52;;;14.29;6.0;10.5;;;;2.0.dev1;SouthKorea_KLeague1;SouthKorea_KLeague1;
2026-08-08;2026-08-08;USA_MLSNextPro_WesternConference_PacificDivision;25;Portland Timbers 2;Los Angeles FC 2;43.0;BASSA;FINAL;0;0;0;KO;KO;Ranking gap: 0.043 | Attacco casa: 1.21/gara | Difesa trasferta subisce: 1.50/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.60;0.86;12.14;;;15.0;6.0;9.0;;;;2.0.dev1;USA_MLSNextPro_WesternConference_PacificDivision;USA_MLSNextPro_WesternConference_PacificDivision;
